id,label
580,17478
581,17478a
582,1674
583,1675
584,13365
585,17625
586,23658
587,18274
588,5673
589,5674
590,5675
591,4539
592,6257
593,1355
594,1356
595,16
596,1667
597,1668
598,1669
599,22871
600,22871a
601,24100
602,24101
603,24102
604,24103
605,25981
606,18275
607,13321
608,13322
609,1686
610,1687
611,1688
612,1689
613,1690
614,B1609
615,B1608A
616,B1608
617,18266
618,12931
619,12932
620,12933
621,21519
622,21519a
623,17878
624,14775
625,17899
626,17911
627,17911a
628,17912
629,13617
630,13618
631,1803
632,18278
633,10851
634,10852
635,10853
636,1677
637,1676
638,1678
639,1679
640,1680
641,B1594
642,B1595
643,17887
644,17902
645,1670
646,1671
647,1672
648,1673
649,B1589
650,4991
651,23544
652,1681
653,1681.5
654,1682
655,1683
656,1684
657,1685
658,1685.5
659,B1598
660,B1598A
661,4281
662,17909
663,17910
664,23120.5
665,17895
666,11074
667,F1352
668,F1353
669,22305
670,22306
671,S2939
672,17644a
673,17644
674,17645
675,M1052
676,14777
677,17401
678,17402
679,17900
680,17713
681,17714
682,17714a
683,14782.5
684,17634
685,17635
686,17901
687,25173
688,25176
689,25177
690,25177a
691,14779
692,17632
693,17633a
694,17633
695,25175
696,18430
697,18431
698,14772
699,17882
700,17883
701,17885
702,17884
703,17898
704,12963
705,23696
706,11995
707,6493
708,11163
709,11163.3
710,6509
711,6307
712,4628
713,C578
714,17642
715,22460
716,22461
717,S3493
718,11541
719,11542
720,W2983
721,6302
722,6303
723,22444
724,22445
725,17641
726,17877
727,19462
728,6506
729,17640
730,17640.5
731,14776
732,5125
733,4911.2
734,4911
735,6529
736,22456
737,22457
738,14780
739,11083
740,4993
741,4992
742,C1946
743,C1947
744,13320
745,11980
746,11981
747,13351
748,15036
749,15036a
750,17716
751,7242
752,14762
753,24155
754,24155a
755,24156
756,J1011
757,11977
758,17636
759,21423
760,17443
761,17443.5
762,22437
763,3819
764,17646
765,12935
766,13347
767,13340
768,13340.5
769,20692
770,20692a
771,20693
772,20693a
773,R239B
774,17638
775,17638.5
776,21425
777,25582
778,25582a
779,22439
780,17639
